,a,b,c,d,e,f,g,h,i,j,y
496,0.5769413824981537,0.7526176543446386,0.2892770699280609,0.7465260792157944,0.4747687508236911,0.4907670200877302,0.5858076749921323,0.48382983425394477,0.3135262783410452,0.39697242256992804,1.2755501804134621
497,0.6301078262009918,0.15540711382993,0.7121748215161982,0.24473727957894065,0.06950974345189342,0.7608147270381017,0.5021139235452607,0.43668072839374905,0.22929640681042018,0.25911702984737583,1.5776045657461069
498,0.6627999980658513,0.7048924755656526,0.40061984574101406,0.8459209943046141,0.5169107815897486,0.8043663487865841,0.5723810376208185,0.7227865845590608,0.4088016402621758,0.046358252120598076,1.377013133087693
499,0.2758647512632212,0.7118790373220318,0.5300057431561644,0.6324148008148623,0.1564705209206514,0.8475923327249123,0.18269932721763837,0.39708442020121537,0.719128752111825,0.542296724992592,1.0302291655119433
500,0.8641454409731301,0.0666440590420041,0.8840812205944841,0.4635780757434509,0.053260265706264076,0.1954583044300483,0.5653182123819204,0.7196463604426021,0.3096759029955293,0.3453342897786338,1.7590277615639942
501,0.7912975352613837,0.8095765569336976,0.5383204376580962,0.5594264732305032,0.5417178801459961,0.9977247259171113,0.9439977006377962,0.7432124733532897,0.933853042450886,0.9347050143646254,1.4018453495627383
502,0.37830248914620546,0.7381051202861628,0.7084418238954767,0.7228302883623701,0.6133739256410774,0.5398375337662902,0.41924788776593735,0.23862338612007672,0.529273877303972,0.15118598710098297,1.1093636353077796
503,0.6848493947530703,0.06027874450086723,0.44183965425278715,0.9285225628169499,0.9838919777766851,0.12308252949425713,0.5381671601130302,0.14157620313681307,0.6668469593113346,0.427907895650359,1.631105478026526
504,0.15654759410845853,0.19549611635920305,0.6292770947807454,0.17442569659384421,0.41491368127036377,0.784787819631736,0.4015228430204193,0.9353740762480505,0.7145833553805772,0.5465785207457087,1.1374902725111546
505,0.5962162336403078,0.4355037960966903,0.4381873271344593,0.3506080022074263,0.4278763341931854,0.24415226008273683,0.4476385952877312,0.8550651249630072,0.26473445198666845,0.8863597702821332,1.4683250947104298
506,0.3918402143105797,0.26509708659605224,0.8737261507760281,0.8055681756610759,0.74341636577575,0.53922057606234,0.23418674097205916,0.40381766019803556,0.18470457616877822,0.6758870892209979,1.3470552162676201
507,0.2937647750409762,0.3115845697731374,0.6175737522175903,0.5720946496945986,0.9811898177014219,0.31075649039692255,0.5246475577661588,0.08044271270055081,0.0247772496939912,0.9234921323493153,1.2422829565557796
508,0.2932549977246921,0.45315569645671416,0.8133329290125699,0.023079574908810185,0.4790310080953084,0.18978404668401083,0.7694881171290124,0.1258049454641097,0.8049739263834188,0.1338863405077948,1.1885310219771148
509,0.5041513956065184,0.9177467632578926,0.4482299952416112,0.757331068011414,0.3411930811535173,0.21417171264339996,0.6380337731416933,0.6596269022622702,0.37735118139804913,0.511230782755673,1.0915969513118873
510,0.5939866579372435,0.11779824488951873,0.18624795138961459,0.2840816521056654,0.7213771892671788,0.9774609923796533,0.6951951117817646,0.8124268845597115,0.8309928387411382,0.5988252067845474,1.5536360502121414
511,0.7403517467154249,0.8967473247546802,0.4365717797456553,0.6294589595826761,0.6362357800200321,0.1965969896782862,0.19632037561207294,0.3828055595175851,0.6179996523163703,0.7399139457564906,1.2989496774452207
512,0.7068481279672023,0.7883334377905455,0.007594787907813316,0.267461759294198,0.03069248592973084,0.6667463936040324,0.977505130946166,0.43121886067268667,0.7725933937754413,0.15077870500297463,1.3547347523314246
513,0.9193894652738629,0.5518288517101831,0.5859920388268022,0.9301240721984744,0.2963462236005514,0.1544667920555578,0.0835946627193963,0.42858344110455804,0.40294078483651263,0.9386617891015503,1.647464019443423
514,0.3397757791231901,0.9178380032131962,0.3503612858717985,0.8612850919161426,0.23558968109749345,0.5472897216104283,0.10564455785276339,0.09150333168851099,0.5971898018818027,0.43746157269079444,0.9417413717346146
515,0.9094253129450791,0.4683486595922213,0.9040832466467587,0.5411341729349674,0.4026975849101109,0.9396757098809457,0.5964053904906106,0.9816513309281419,0.7291715436197953,0.25616706446804893,1.6817171302293734
516,0.9975054938547797,0.0346862299019739,0.48051884610969187,0.24297638697737545,0.3198959581377352,0.9208705902952704,0.23284071290859643,0.6540875623135824,0.30574827503558955,0.4487702200581596,1.84044081438699
517,0.4229950106901116,0.7901793686472385,0.5867179065822716,0.5772868945560863,0.013167789246070982,0.9910300335571584,0.2976374058492852,0.7265620136882929,0.8527389457052811,0.6853897393198253,1.1145568898648701
518,0.10522687373956774,0.2184625579165027,0.2984292105564048,0.14638891482472183,0.4778802228053348,0.7039440072353088,0.9241380521874325,0.9502720297818446,0.7345808931803288,0.18448579399502052,1.0822258866872465
519,0.3708477932574743,0.6898114059610381,0.2245964447830191,0.40847518581412345,0.924288415050398,0.5018795749072292,0.6242834956629251,0.4227922702975295,0.6839777025542076,0.7419872372829329,1.1343744531253095
520,0.8618907796856288,0.6341460047991115,0.4195239116200613,0.3646566686399928,0.30833643113379916,0.3764357955143516,0.587440738231998,0.11180367962698601,0.22079609990624494,0.7278268274822939,1.5652909827862824
521,0.9900106596668942,0.5154765251316316,0.07385031820767263,0.8118232655823933,0.3107359342202972,0.9006736217776483,0.3544970953408425,0.5994818179492043,0.5913182439595912,0.42357472406178376,1.7069391933253932
522,0.6945174720327801,0.8140997874626048,0.06568825441166515,0.9255492450387621,0.4427300267826315,0.2137321096080831,0.4581588746695082,0.7367710020866598,0.7478032048264787,0.7269073770742697,1.3265542056624484
523,0.3464069458069644,0.22235983612899546,0.25323556089812027,0.6209219123741556,0.5774031507919739,0.5159905040053482,0.8559931805506085,0.23073288607719555,0.7709569206803563,0.9892761112679137,1.3153367455339724
524,0.22530390296824032,0.3776158324160852,0.33549557647328754,0.40859084798002043,0.5342786811995246,0.8873103232898102,0.4360825726838886,0.9363886549018857,0.7887031960918799,0.6339103943336105,1.15369664498979
525,0.5460147889201342,0.29859142153079743,0.7064442318668713,0.2089950368384973,0.5596402259606936,0.09752495059284183,0.5454807457236694,0.5714873950561231,0.5587109434860609,0.5588052501647439,1.475566032912025
526,0.832800108891253,0.3686034701343932,0.5165515769395852,0.3178757297491023,0.5008486132104426,0.5261836180360079,0.4659103465889841,0.9920055353073947,0.18783478830834122,0.4814570827540272,1.6733134736274797
527,0.10241337619953184,0.791407264757478,0.08414185823006992,0.16109195685633382,0.07607667044079758,0.4225274349704339,0.7902607973482698,0.7334310705891515,0.3946356343597467,0.26320726289074625,0.8054413603187929
528,0.8553166304058137,0.7342961534762604,0.697113120628648,0.1587489248534768,0.24595384576789225,0.6737573605346225,0.4321329075586553,0.027128394416737867,0.9408079082164061,0.7156367535004777,1.4974188662346553
529,0.7200748319785069,0.08092374695778293,0.1824102535381047,0.5158831911657311,0.7738888922900308,0.13467316400553875,0.3045776461806511,0.5903217765614598,0.18846706121235623,0.9070392439180499,1.6571590291657623
530,0.1504518574032635,0.23254245523428696,0.8145711090613682,0.1455123642777686,0.22625366339003672,0.2810816763981975,0.4112114366926919,0.6013830641031519,0.29719255239281184,0.3759060488876409,1.123833229700841
531,0.09055895610987597,0.9850319269027191,0.9393804501226687,0.6604312725690911,0.6352821151525864,0.22339529002927105,0.6269444948584505,0.2901566440257243,0.23564092031704398,0.8478989652721675,0.6438624252367274
532,0.17937160315758638,0.9263681223397342,0.8012106065114593,0.6263676728122965,0.8504159958692666,0.7629210573646381,0.9087609456324768,0.06024981331517398,0.10984232948357797,0.4110169876976705,0.7798805133051103
533,0.09270724745636649,0.35642350643827236,0.5434971250221815,0.802093390661881,0.06070413374414774,0.6311325645277273,0.053720872625337424,0.7673486037500369,0.7052338896220767,0.4589511867394189,1.0297953254997978
534,0.9573793273741834,0.16049705146693416,0.23544763393141854,0.8377370193093737,0.6563685355033945,0.1310339136121088,0.6541034112312673,0.9876753314402801,0.7791287969347007,0.2522403701082172,1.8048571485918496
535,0.7474021487879425,0.35598342905889946,0.00868663469883657,0.08081918176539815,0.8875713205365069,0.2623011761281576,0.5696134035079758,0.6111067366882277,0.4543403041442643,0.8867460810759826,1.6174685196086012
536,0.1293187470282392,0.5222419830241046,0.6369258342900311,0.49098614531597096,0.8714571882253705,0.7012006717974458,0.5022780722806404,0.4770883420755919,0.003787385686822353,0.7809035688436649,0.9959027267117572
537,0.38670307682678373,0.4392887296537852,0.6386856615732555,0.6110817025227786,0.4161830816311898,0.23949938032190066,0.8041762979063811,0.5870486056588659,0.045327822563648756,0.5803375463886081,1.2822744745972237
538,0.8881114896904261,0.6453971369692854,0.9937619717952527,0.5084287000938773,0.2925339066521593,0.8858766918310365,0.9905761658681032,0.09888523079751244,0.29921175164765923,0.8076129840035804,1.574964707009798
539,0.11859187084286893,0.3986561259040686,0.6499592979803699,0.811664315109685,0.9877356171034243,0.3935284307671235,0.3388856815049267,0.8712901204570549,0.48014324548125076,0.4367757174976328,1.0401708260692761
540,0.4344677287351998,0.6552343419590188,0.7096678309408205,0.6490736022809745,0.3820521041461076,0.08732718762988123,0.23874330128237864,0.059061724132833615,0.14854194107773133,0.23809673963569222,1.2139237317521452
541,0.2581914461799195,0.3877215923440256,0.9034705980934692,0.3079931598803618,0.02651705800844284,0.6011863151139278,0.8337640938878034,0.3693919121642225,0.14011699040551595,0.6869632655841174,1.1811058996848574
542,0.3572694754060297,0.888073335202217,0.9949015244293509,0.46085460195862127,0.31567642819130093,0.038209750204532544,0.5906481034185226,0.7599380756062494,0.4209077163639888,0.9516305370981619,0.980682696352192
543,0.11635172629013535,0.6156137618493377,0.40844096187833234,0.859979759340514,0.7434988326981941,0.5852745308618579,0.47757444537303806,0.5931061654047205,0.6689255645461543,0.9862763307728856,0.9325357726410911
544,0.37476822794890274,0.36494069081296066,0.9423114831517928,0.8285402338943477,0.2869000425766074,0.6614653626923201,0.4704958704970651,0.6648523682324985,0.8167208223191545,0.5307254204177856,1.3011548483536477
545,0.44767900101423996,0.7435205674953264,0.20193874562898473,0.6955992701760496,0.19680148409319997,0.6271902754079713,0.7449784953359332,0.17815576890079088,0.5606547219063169,0.12693409338306527,1.1692487544475998
546,0.709565990256456,0.7085918227942587,0.9495089039850727,0.9125289148727819,0.8875148802420074,0.00674307192975232,0.9361499673470736,0.12653253120916153,0.10707225433768064,0.25604742575815875,1.4115021605193472
547,0.6805643476590876,0.5735112878800211,0.6126348857401686,0.7727936179770155,0.244999916808477,0.7417511835056139,0.27344891830244866,0.6722140079545748,0.26296839397008986,0.7764275566091722,1.4695048016603571
548,0.07636383104202427,0.23084786683935232,0.284096685270284,0.9970349968004449,0.5216477543150986,0.8453020335150019,0.9128440259446992,0.8061367156667525,0.8963639648980355,0.30072125604378297,1.0501836532387743
549,0.8566517483514204,0.6231907813485404,0.05620026701904712,0.2538818508579027,0.1902584449124839,0.7151805860342759,0.8692042256294787,0.22159675292886127,0.5551331246980502,0.45566184371310636,1.5680801847789847
550,0.7230541067368517,0.614820818141313,0.7699030292643713,0.2465399899499714,0.03966610177822327,0.03799725158513134,0.8107519793466422,0.4360691753493835,0.024162793020387263,0.4559713692508761,1.479087454701815
551,0.0986578470479077,0.7542427046050793,0.10537587748102817,0.868938361207378,0.5397102904429074,0.11847624665951473,0.5821464458338875,0.7443651368855505,0.8737422599446963,0.010704216340753026,0.8272963249620242
552,0.6403594385068995,0.550229179390822,0.1570399015582351,0.9968913641678099,0.042635169745475876,0.029255825083486564,0.3307311927700436,0.31026735316274334,0.8066222373762626,0.2708125445785926,1.4504927701021078
553,0.8291947437711221,0.8073481320511489,0.4430840504176258,0.3067918337465634,0.17955410516534265,0.17920790533855302,0.6436651232496896,0.6215314193838445,0.8483426214830725,0.9157900935180486,1.4288733689813762
554,0.6765440869938698,0.5013176895840334,0.8001486147773889,0.04194466302594746,0.9223203497501299,0.2640933933140951,0.7150410445339233,0.41803020726730633,0.07640826463982842,0.49993509183965035,1.503440393306702
555,0.8822113353805386,0.7196042908347334,0.45413304412737765,0.20297373116564554,0.002757277822146298,0.4113457842077597,0.09320183468461296,0.09146399084934631,0.7990431464356882,0.2784374697191515,1.5251185287721218
556,0.8691211633382111,0.32716122737219244,0.1965066684309672,0.26521090030630756,0.4298185605151237,0.12524686609382163,0.9124336359937021,0.9792945415245867,0.1098377263915139,0.2991119121619962,1.7115169037404625
557,0.47942561110074455,0.2044403389155457,0.9554276486970845,0.44441735765732227,0.7036328917356454,0.9888069902804445,0.4504701268967899,0.16076346129323482,0.5732146012315934,0.05848209515332958,1.4413297646541419
558,0.573193422885933,0.8037162235609389,0.03174190859049031,0.3121764167999356,0.38104195682987896,0.7860237385621396,0.8507888821008867,0.9070500519769649,0.5604645552060606,0.18822058185175639,1.2372493205623523
559,0.5916746080741084,0.15304152965660323,0.3633343639710548,0.11990914368187844,0.9531923484941336,0.7879045027725232,0.2665858074373888,0.1526443078979085,0.3063945342728265,0.2540035755141419,1.5461474874023502
560,0.8132062296673154,0.5825820888283764,0.3315025967432945,0.7339573549382695,0.483464759643895,0.38467587002822845,0.3668843383990794,0.13215907009920025,0.46761140130573675,0.40875551879395877,1.5624738079388065
561,0.3187850238840786,0.6948955841271268,0.8366635791658216,0.6683564762538076,0.356536806300762,0.9454083759690678,0.6764506629423755,0.32449411459804844,0.8508613570063982,0.17787189713411045,1.0815936973141216
562,0.6494552056131335,0.6211250630503751,0.9594281814540625,0.20580851195020355,0.7146412388759654,0.38583607360354266,0.15219915436896037,0.3679354021325838,0.7978175834226231,0.8051402044941001,1.4187730750313061
563,0.24382317765839134,0.9192307002694543,0.25025891670909206,0.8244130479774081,0.7473201174432941,0.2619137908746271,0.84948948097175,0.9814895046142298,0.6730230593095045,0.8091531486790979,0.848134258341837
564,0.45780110521463213,0.4108455551489497,0.8539911932389969,0.24749704707146447,0.1855528934242925,0.5369426296686667,0.865262861600335,0.7424871582630345,0.6573253573658119,0.6578096378892521,1.3589627710673307
565,0.6993779582293925,0.7791572599439557,0.9110636017169957,0.9435253912084989,0.2817338706916881,0.9828861267691691,0.7627586722949737,0.6786286218587949,0.1742811417849478,0.8688621160883917,1.3557844709918383
566,0.05804839715676857,0.6477425373726973,0.23183373263832685,0.9325384584090665,0.4832065686472289,0.1560212576634471,0.05981007336451749,0.872277924400679,0.5455178297714159,0.7421084178157675,0.8556557832699565
567,0.24653850525160192,0.3777449708994147,0.820921163878463,0.07725593325167945,0.6589127333484258,0.7362838354994873,0.713642477534834,0.18500905682370794,0.35013723303984123,0.38233274381808513,1.1741180307047403
568,0.24579686168244474,0.9291472590013297,0.6376813440023855,0.41324843256625354,0.6194948097240789,0.3914927625892245,0.09208250676565888,0.8168096033805023,0.020086347082357903,0.22496159180903808,0.841958330815739
569,0.41573586485548497,0.10249613989200923,0.9678496538336813,0.63322980407219,0.9444739281513507,0.34620757205731745,0.45613735193857396,0.6258684645291976,0.18225773813532098,0.7205154852717106,1.398646866351115
570,0.2729241078340574,0.553181544395969,0.36607706101867243,0.5554409834937838,0.3162625906273008,0.8972699897450743,0.5835204052761715,0.4686388837390856,0.03730226799552172,0.33714368987335497,1.1213857953647806
571,0.656460984923763,0.9674545877636362,0.20903470908371435,0.22633035267942936,0.8542393852665712,0.17623087672954718,0.1973043740652981,0.03015475424485836,0.6863681541621496,0.370582345384611,1.1784505671101904
572,0.6088847676804052,0.12056060064065066,0.5485435797875314,0.2147700972339217,0.5468314161108697,0.47079350487194105,0.9362874139644582,0.6657650846105235,0.1401582642969731,0.9978034077357874,1.565429099244756
573,0.14613289331836132,0.9062770355702217,0.8356422106936235,0.10377834397278507,0.8371520491444411,0.42680015273353156,0.9566601610577676,0.6914112206366538,0.43769451651760305,0.6394365516429945,0.7625011228303866
574,0.189771700085287,0.18019106572673504,0.9254241069632879,0.002228268976993686,0.09368684631557822,0.7517376767580958,0.8310379363613353,0.14521402786001036,0.434097371899527,0.245295256554231,1.17319935063804
575,0.5751739617859071,0.4026798609276486,0.6619896781871495,0.9298386570131373,0.9716984325687956,0.28606863909299396,0.6645187174462434,0.013716368123861344,0.5984391817766361,0.28995433242006474,1.4645831090075312
576,0.2907794134792143,0.6462962788555893,0.5034584340428987,0.4809368056336426,0.036633666275498133,0.45435904948110595,0.1396496780447305,0.8618937800163222,0.07411070919174279,0.06757806526416443,1.085032668502609
577,0.4968461046975374,0.28605433686330595,0.16938590549454557,0.2680218714896704,0.8287824588593611,0.9603604696689431,0.6372817697965188,0.6367570702924741,0.5228287183387583,0.22205779156570715,1.436336632175841
578,0.6166049969175774,0.6401857089313929,0.45341798409642364,0.5050400587900699,0.17280101001617942,0.9968955551881374,0.8205756630344893,0.8568617144438776,0.6287074461224771,0.31105192423992867,1.3804398656995704
579,0.3654098761429281,0.16422208411470218,0.8292490124614394,0.029079323234622145,0.8332155223586608,0.7884547499815403,0.6944833308781987,0.1238947340637706,0.6190805616842419,0.9309058902091878,1.344557418377094
580,0.44914953838300886,0.5511590260449778,0.8002642444320199,0.2537656499014874,0.15052485557416417,0.8866281947473483,0.34204247849683234,0.077638991583182,0.04586140193402066,0.32237054066838045,1.2861542949966454
581,0.3495914951907031,0.6188204488674257,0.10076447342884409,0.4743437059467517,0.49853693479582506,0.8517283338036249,0.2829411567266481,0.061794526796349114,0.9235887736768719,0.46815377050882934,1.1573077911020855
582,0.5987616447317184,0.11137059647793124,0.9854809330351924,0.7664853388784592,0.07726866874749849,0.05698004772156484,0.8074227923528884,0.05991662761469463,0.33391559075739696,0.08239337427768223,1.5582747439719238
583,0.7708646361284002,0.4731120759386902,0.988759264618088,0.18968540681512736,0.27872738755162707,0.3682484204014129,0.20207670611803275,0.3416897393812145,0.9579906095750148,0.1859958525881208,1.5870036977955253
584,0.06230500170566444,0.8884951423397567,0.9006617781383363,0.6865177506410667,0.34773231467027454,0.048214591357047976,0.4389787556976412,0.058166171055261784,0.23382902320702537,0.6199414885442602,0.6936721262315332
585,0.23841219004751069,0.9231859022016934,0.34075716294475167,0.7326618781178077,0.3245797247594112,0.12763102395571768,0.0641010606527126,0.7988501798587181,0.7158699106966423,0.1296841530340871,0.8403717705847581
586,0.8478086209450538,0.13585632641429268,0.9307125780406286,0.5751660251363481,0.4684411954961244,0.21274299591484047,0.33508107270831944,0.11683971587242126,0.6431218851767827,0.04163075393048665,1.741338725991695
587,0.1346620020780277,0.9908882265892968,0.7832936688561073,0.8521752032187901,0.5192852816686739,0.6925583549048598,0.47203013067885613,0.36421170508851297,0.8116837987596756,0.7211315896084834,0.6822863206077068
588,0.1668924166974053,0.132969671386565,0.18854342771455956,0.3199089166522878,0.38631554708314353,0.3689584794504581,0.49386745651378305,0.17860400903178486,0.9963349991360784,0.2088932591159811,1.1576526209106939
589,0.9200762205253407,0.20256170809855356,0.22290725381192666,0.7807420470981047,0.31217199482656,0.41716731932676987,0.475264536551525,0.520217652473433,0.12139203609905602,0.44454181692779093,1.7757093246413738
590,0.6012565167045955,0.8936306329915858,0.9105405953918838,0.16511102878667938,0.8416190683439554,0.9057834100296173,0.7325903411529673,0.08262082922134628,0.7906990516315463,0.6078011966873972,1.1924999124649098
591,0.5717617252240104,0.7811786251777618,0.11061832096025637,0.6823836876990901,0.9037014896422094,0.5212495981244252,0.22111055590982232,0.005729762648135406,0.42874992427903624,0.05059779516550378,1.252070865227475
592,0.2727721080811355,0.9490520295807715,0.39406781812531755,0.39774255805253345,0.29878852405758205,0.9407072869493194,0.3405926738257128,0.08400976466946664,0.9625878935646062,0.978063360465757,0.8520956585766372
593,0.06789911296080797,0.9889417041942663,0.28400842020835027,0.9265248943478417,0.5866327064582304,0.9663292602604411,0.7486137775037062,0.13819279613984592,0.9604162040720292,0.7768079810834303,0.6182299965831664
594,0.4075833950998593,0.6742684326649477,0.578329150244626,0.829463513714862,0.2016626145533401,0.10391821687725944,0.680243425974641,0.11060777566585822,0.8322379911681584,0.354367874897897,1.1777782433563349
595,0.05880097427752673,0.7091076858826513,0.8370102752783188,0.4620214093556956,0.4879887282816917,0.4555720764654634,0.030815430417395095,0.8315971066550505,0.9635496602645399,0.4877154459516919,0.8178861823671029
596,0.29028355498531755,0.6917502101824078,0.9329727886271317,0.05048721322181149,0.8576518697356275,0.49285447970303153,0.6492461480696078,0.4921664270234605,0.16006152188416622,0.6600456617551034,1.056968524481595
597,0.33460008098980953,0.8742491271186859,0.13556147299122345,0.21260392460643762,0.7210066941649088,0.6352376803930992,0.6429659305696169,0.53604361804859,0.8071423497702322,0.8892549670903712,0.9699884731453714
598,0.6953117698915716,0.6330306713206412,0.7446521335723785,0.20097482204771733,0.6491694175896563,0.9613407458275409,0.37412076908880654,0.09513850544195479,0.7924586570113014,0.58324325941827,1.4472232919905823
599,0.17252692718410856,0.1866998044971504,0.6133877128389776,0.6601799792040675,0.17317460842740284,0.6533383239986162,0.86459402921563,0.11349814649972156,0.3483085616680218,0.7190574209249027,1.1550541356341468
600,0.3349069031660079,0.16936641523079388,0.41029453167571217,0.6394648457936791,0.10082690765921165,0.8537989515354557,0.29140656209605187,0.7397372665927417,0.9617386674774642,0.0526601386256913,1.314857290458079
601,0.8312794785196544,0.5946476942846264,0.8877174553289772,0.6750100417065629,0.008712186104243735,0.20900680923486714,0.2448016579596406,0.2957469883422933,0.254987824750763,0.7304599788806894,1.5678277561439071
602,0.6675092282402402,0.2236675288483192,0.050880223367470445,0.23802591696687325,0.4716929230530038,0.902171413182951,0.9542760019830651,0.878117245908542,0.5664223532494547,0.9253063140097106,1.5943429531194537
603,0.027307866625938315,0.4041962746556437,0.8365782944658482,0.8827784838491182,0.4087504369306383,0.13704125554911184,0.4343988593149396,0.9245960914463061,0.32303987075284346,0.2354244048672146,0.9475158174777547
604,0.40282619485659854,0.5019812350048756,0.07334195555925271,0.7019520328396168,0.3552227195591201,0.9441327894673595,0.7500454671515743,0.20593805880822214,0.19768171445753802,0.6409686907943655,1.2686930617241792
605,0.22428661016080564,0.5576620852029163,0.9868253530068991,0.7297481604857404,0.9334138580822114,0.28942506640762256,0.3486725938066748,0.02318183544105057,0.5928127818596005,0.3816940483012703,1.0710340276923465
606,0.7263939854388044,0.8799394893479141,0.6300700900545516,0.5794758314465316,0.8702197250572663,0.734261879958488,0.7845738836621672,0.6925711619378264,0.4848286380695255,0.26759939057834725,1.301405724002472
607,0.5939040486061216,0.8468547273521662,0.2041776377983019,0.36247950592891487,0.024485045751830636,0.9327436368738632,0.5110068215589313,0.3050265935649127,0.05441113728698721,0.6968276863652549,1.22292056633949
608,0.12656339444307596,0.46478845523509293,0.858501097094493,0.10755103715582126,0.9754279573576471,0.5973606003648465,0.35790587533391593,0.8510158744147975,0.2745259533664448,0.9492574529929022,1.0202356221308482
609,0.18049965913191346,0.5423993559651192,0.3796631058247818,0.5790782463491657,0.03477135781456586,0.7515121550660655,0.18465678750818004,0.432383757131775,0.23950895510788583,0.07056261709576517,1.0364371889791348
610,0.5035306017234352,0.3947322275693188,0.2784425903559845,0.4410715330533793,0.1443264200570349,0.16917211835009005,0.7906147587582176,0.19048713369945247,0.0035842322754138234,0.5917854554386074,1.4063683149069737
611,0.2754053587966889,0.23750826813978254,0.07373197531476772,0.049956439327165314,0.40193023786847826,0.798493541008037,0.6763525899598349,0.33259731423737615,0.7104588417382317,0.7008603567925935,1.2441838978017745
612,0.49059970791299523,0.4461561604381442,0.7220090655817837,0.3842840951276917,0.8044785364481504,0.16384507618482225,0.3037413510991226,0.28914116310768034,0.171181374773265,0.7416517609167228,1.3737046815301222
613,0.9605761218391251,0.39238756942146036,0.21429395359114223,0.6322554126246198,0.5695077112992326,0.45094392105047354,0.23915518947589742,0.028191073588339943,0.16559155481931165,0.5782080330843437,1.7443633913829004
614,0.9574067487987284,0.7329303729784583,0.27435769243530284,0.905227614809514,0.12269855161725585,0.3356926247700581,0.9441315383450052,0.2656167590147649,0.9398805431067071,0.21653886112715193,1.5616541809653262
615,0.9107164868599225,0.006436044566224042,0.10018520284118626,0.43925492913928044,0.9614798223314756,0.12454150190465685,0.009102577241758558,0.8048272022278787,0.42577403048428875,0.6415807037664082,1.7909219249191628
616,0.3383940055428126,0.8708821768681898,0.5643738106401006,0.8386158949533313,0.8991238112921535,0.5080671848404216,0.3658282041160915,0.11302528517227017,0.04328983747938042,0.0848227538766122,0.9762519605231775
617,0.07438403261185322,0.07716740785389198,0.48785194242006535,0.13840738066387237,0.8230682003739155,0.5592965503796615,0.7335846397138951,0.9904140153364879,0.722208247429069,0.3981613807076638,1.0721733981629056
618,0.5890040586722883,0.8787110954661255,0.6369067202832885,0.2392538975236248,0.5536299027213274,0.038090826874183414,0.6310380625366265,0.7901997594483909,0.5255101213319584,0.13853424384156343,1.1941079690184084
619,0.9285743939545823,0.7329104201732662,0.06493140769369865,0.739110581990089,0.048839579554892154,0.7635119015241979,0.8266336550234531,0.9908209516542972,0.694387009470048,0.43595041577040416,1.5443709802065277
620,0.15087205607895005,0.6746393295519599,0.6454968985907046,0.2813682146583363,0.5230508560205461,0.9933003544492087,0.6668108962106574,0.7391636267979972,0.5964691827524901,0.7412376502864068,0.9320690309336781
621,0.09747115842319598,0.2932340860000371,0.7929530069325641,0.05531021043853168,0.205411597531451,0.5131920633977372,0.35437579437215283,0.22308254323718057,0.08575246357876265,0.7823144632296551,1.0547090039261233
622,0.7609707119229175,0.20801651575253222,0.5166385589198565,0.10682214751256502,0.16612442923821824,0.5794455521543809,0.2353774450845597,0.2849224226357838,0.805701687988345,0.9428546324400857,1.668183245528653
623,0.125656397945903,0.26809777244261135,0.5872438817858793,0.5870681503487856,0.2990639769677699,0.2882930578495968,0.6026916810667181,0.8616498930475089,0.01740168760977967,0.1041410488404586,1.0897871374383992
624,0.9215336080701765,0.8629190691648754,0.194190314803095,0.539048542534355,0.743926082164456,0.4898516800446747,0.6225786655381432,0.9390537650373204,0.0021747228491408865,0.5885029148159803,1.447299183032158
625,0.6765096541956924,0.43070081830189877,0.4167391852605603,0.1676033580824018,0.5328661722092828,0.8150434984727083,0.011193445528324464,0.06420387109920678,0.29650242000398175,0.1554391762958831,1.5355763798373814
626,0.14364371356106842,0.19506455490679242,0.5508830870559771,0.6307364257070315,0.895417519032348,0.9505620677352341,0.5201239149816683,0.9670252539951393,0.9222579209443065,0.15705722619468787,1.1249618488195632
627,0.5279286619059522,0.6455655249379912,0.7982736391769327,0.167511283203297,0.37785548344308906,0.387260468704376,0.032982085456771726,0.2636014778628425,0.23758732486299727,0.15519211921831344,1.302597039823009
628,0.04590264218147355,0.5917872030447332,0.21441135908436637,0.5141246251939484,0.7581329800214848,0.8019686757193577,0.04335050239289073,0.5648494268430679,0.0829066321259394,0.8080703880956855,0.8766452619503738
629,0.2818763536206429,0.12131245482330189,0.8564826571338523,0.9829105550505854,0.2636574224349708,0.5923534902313602,0.8913239932388277,0.8849972390478417,0.10830736430541543,0.8198134455949346,1.2711887037447667
630,0.13686492056085742,0.03562590320821335,0.7105783131027458,0.08943967234722716,0.959295888758989,0.7179314083554224,0.00771461415982444,0.9635168981406325,0.4813136157272151,0.6230785493627714,1.1360191919756701
631,0.48499649333300576,0.10492428208879756,0.6910139856854031,0.16406678694219834,0.5888922117016303,0.8643354343448113,0.7438626785879524,0.13119700677878832,0.026539312269315052,0.5993672496187751,1.4610067623907006
632,0.46068045420541104,0.26761796941599814,0.08864011942257577,0.15518502447717586,0.08155023052439636,0.9434060397526637,0.12209983415958015,0.13289938289767567,0.14691759166804497,0.8016487994931865,1.408997808693013
633,0.4912174331088467,0.24172519879220666,0.1389176440484321,0.8370560667174829,0.4633496437571224,0.783700762543136,0.1391924461146914,0.3710276792194146,0.20810806939281712,0.5479857403281452,1.443104384093479
634,0.9323366738102592,0.8745907891951105,0.2752073720487379,0.4743367957078638,0.6466863758727942,0.9373004286595107,0.24086222589009,0.11944576720523403,0.33888551175415815,0.7350711908487615,1.4443450917253806
